Filename,Type,Date,Volume,Issue,Pages,OCR batch
HT0920001.pdf,Polytechnic Magazine,1952-01,92,1,32,12
HT0920002.pdf,Polytechnic Magazine,1952-02,92,2,32,12
HT0920003.pdf,Polytechnic Magazine,1952-03,92,3,32,12
HT0920004.pdf,Polytechnic Magazine,1952-04,92,4,32,12
HT0920005.pdf,Polytechnic Magazine,1952-05,92,5,40,12
HT0920006.pdf,Polytechnic Magazine,1952-06,92,6,32,12
HT0920007.pdf,Polytechnic Magazine,1952-07,92,7,24,12
HT0920008.pdf,Polytechnic Magazine,1952-08,92,8,28,12
HT0920009.pdf,Polytechnic Magazine,1952-09,92,9,32,12
HT0920010.pdf,Polytechnic Magazine,1952-10,92,10,28,12
HT0920011.pdf,Polytechnic Magazine,1952-11,92,11,36,12
HT0920012.pdf,Polytechnic Magazine,1952-12,92,12,40,12
HT0930001.pdf,Polytechnic Magazine,1953-01,93,1,36,12
HT0930002.pdf,Polytechnic Magazine,1953-02,93,2,32,12
HT0930003.pdf,Polytechnic Magazine,1953-03,93,3,28,12
HT0930004.pdf,Polytechnic Magazine,1953-04,93,4,32,12
HT0930005.pdf,Polytechnic Magazine,1953-05,93,5,28,12
HT0930006.pdf,Polytechnic Magazine,1953-06,93,6,28,12
HT0930007.pdf,Polytechnic Magazine,1953-07,93,7,25,12
HT0930008.pdf,Polytechnic Magazine,1953-08,93,8,28,12
HT0930009.pdf,Polytechnic Magazine,1953-09,93,9,24,12
HT0930010.pdf,Polytechnic Magazine,1953-10,93,10,24,12
HT0930011.pdf,Polytechnic Magazine,1953-11,93,11,36,12
HT0930012.pdf,Polytechnic Magazine,1953-12,93,12,36,12
HT0940001.pdf,Polytechnic Magazine,1954-01,94,1,28,12
HT0940002.pdf,Polytechnic Magazine,1954-02,94,2,36,12
HT0940003.pdf,Polytechnic Magazine,1954-03,94,3,32,12
HT0940004.pdf,Polytechnic Magazine,1954-04,94,4,28,12
HT0940005.pdf,Polytechnic Magazine,1954-05,94,5,32,12
HT0940006.pdf,Polytechnic Magazine,1954-06,94,6,32,12
HT0940007.pdf,Polytechnic Magazine,1954-07,94,7,28,12
HT0940008.pdf,Polytechnic Magazine,1954-08,94,8,32,12
HT0940009.pdf,Polytechnic Magazine,1954-09,94,9,28,12
HT0940010.pdf,Polytechnic Magazine,1954-10,94,10,32,12
HT0940011.pdf,Polytechnic Magazine,1954-11,94,11,36,12
HT0940012.pdf,Polytechnic Magazine,1954-12,94,12,36,12
HT0950001.pdf,Polytechnic Magazine,1955-01,95,1,32,12
HT0950002.pdf,Polytechnic Magazine,1955-02,95,2,32,12
HT0950003.pdf,Polytechnic Magazine,1955-03,95,3,36,12
HT0950004.pdf,Polytechnic Magazine,1955-04,95,4,40,12
HT0950005.pdf,Polytechnic Magazine,1955-05,95,5,32,12
HT0950006.pdf,Polytechnic Magazine,1955-06,95,6,44,12
HT0950007.pdf,Polytechnic Magazine,1955-07,95,7,32,12
HT0950008.pdf,Polytechnic Magazine,1955-08,95,8,32,12
HT0950009.pdf,Polytechnic Magazine,1955-09,95,9,32,12
HT0950010.pdf,Polytechnic Magazine,1955-10,95,10,32,12
HT0950011.pdf,Polytechnic Magazine,1955-11,95,11,40,12
HT0950012.pdf,Polytechnic Magazine,1955-12,95,12,40,12
HT0960001.pdf,Polytechnic Magazine,1956-01,96,1,36,12
HT0960002.pdf,Polytechnic Magazine,1956-02,96,2,40,12
HT0960003.pdf,Polytechnic Magazine,1956-03,96,3,44,12
HT0960004.pdf,Polytechnic Magazine,1956-04,96,4,32,12
HT0960005.pdf,Polytechnic Magazine,1956-05,96,5,40,12
HT0960006.pdf,Polytechnic Magazine,1956-06,96,6,36,12
HT0960007.pdf,Polytechnic Magazine,1956-07,96,7,32,12
HT0960008.pdf,Polytechnic Magazine,1956-08,96,8,28,12
HT0960009.pdf,Polytechnic Magazine,1956-09,96,9,32,12
HT0960010.pdf,Polytechnic Magazine,1956-10,96,10,32,12
HT0960011.pdf,Polytechnic Magazine,1956-11,96,11,44,12
HT0960012.pdf,Polytechnic Magazine,1956-12,96,12,40,12
HT0970001.pdf,Polytechnic Magazine,1957-01,97,1,32,12
HT0970002.pdf,Polytechnic Magazine,1957-02,97,2,40,12
HT0970003.pdf,Polytechnic Magazine,1957-03,97,3,40,12
HT0970004.pdf,Polytechnic Magazine,1957-04,97,4,32,12
HT0970005.pdf,Polytechnic Magazine,1957-05,97,5,36,12
HT0970006.pdf,Polytechnic Magazine,1957-06,97,6,44,12
HT0970007.pdf,Polytechnic Magazine,1957-07,97,7,28,12
HT0970008.pdf,Polytechnic Magazine,1957-08,97,8,28,12
HT0970009.pdf,Polytechnic Magazine,1957-09,97,9,36,12
HT0970010.pdf,Polytechnic Magazine,1957-10,97,10,40,12
HT0970011.pdf,Polytechnic Magazine,1957-11,97,11,44,12
HT0970012.pdf,Polytechnic Magazine,1957-12,97,12,40,12
HT0980001.pdf,Polytechnic Magazine,1958-01,98,1,36,12
HT0980002.pdf,Polytechnic Magazine,1958-02,98,2,36,12
HT0980003.pdf,Polytechnic Magazine,1958-03,98,3,40,12
HT0980004.pdf,Polytechnic Magazine,1958-04,98,4,52,12
HT0980005.pdf,Polytechnic Magazine,1958-05,98,5,44,12
HT0980006.pdf,Polytechnic Magazine,1958-06,98,6,36,12
HT0980007.pdf,Polytechnic Magazine,1958-07,98,7,40,12
HT0980008.pdf,Polytechnic Magazine,1958-08,98,8,32,12
HT0980009.pdf,Polytechnic Magazine,1958-09,98,9,40,12
HT0980010.pdf,Polytechnic Magazine,1958-10,98,10,40,12
HT0980011.pdf,Polytechnic Magazine,1958-11,98,11,40,12
HT0980012.pdf,Polytechnic Magazine,1958-12,98,12,52,12
HT0990001.pdf,Polytechnic Magazine,1959-01,99,1,48,12
HT0990002.pdf,Polytechnic Magazine,1959-02,99,2,44,12
HT0990003.pdf,Polytechnic Magazine,1959-03,99,3,48,12
HT0990004.pdf,Polytechnic Magazine,1959-04,99,4,48,12
HT0990005.pdf,Polytechnic Magazine,1959-05,99,5,48,12
HT0990006.pdf,Polytechnic Magazine,1959-06,99,6,40,12
HT0990007.pdf,Polytechnic Magazine,1959-07,99,7,8,12
HT0990008.pdf,Polytechnic Magazine,1959-08,99,8,4,12
HT0990009.pdf,Polytechnic Magazine,1959-09,99,9,32,12
HT0990010.pdf,Polytechnic Magazine,1959-10,99,10,28,12
HT0990011.pdf,Polytechnic Magazine,1959-11,99,11,48,12
HT0990012.pdf,Polytechnic Magazine,1959-12,99,12,40,12
HT1000001.pdf,Polytechnic Magazine,1960-01,100,1,36,12
HT1000002.pdf,Polytechnic Magazine,1960-02,100,2,40,12
HT1000003.pdf,Polytechnic Magazine,1960-03,100,3,40,12
HT1000004.pdf,Polytechnic Magazine,1960-04,100,4,36,12
HT1000005.pdf,Polytechnic Magazine,1960-05,100,5,36,12
HT1000006.pdf,Polytechnic Magazine,1960-06,100,6,46,12
HT1000007.pdf,Polytechnic Magazine,1960-07,100,7,24,12
HT1000008.pdf,Polytechnic Magazine,1960-08,100,8,24,12
HT1000009.pdf,Polytechnic Magazine,1960-09,100,9,24,12
HT1000010.pdf,Polytechnic Magazine,1960-10,100,10,36,12
HT1000011.pdf,Polytechnic Magazine,1960-11,100,11,44,12
HT1000012.pdf,Polytechnic Magazine,1960-12,100,12,40,12
Quintinian001.pdf,Quintinian,1892-04,,1,4,12
Quintinian002.pdf,Quintinian,1892-05,,2,4,12
Quintinian003.pdf,Quintinian,1892-06,,3,4,12
Quintinian004.pdf,Quintinian,1892-07,,4,6,12
Quintinian005.pdf,Quintinian,1892-08,,5,6,12
Quintinian006.pdf,Quintinian,1892-09,,6,2,12
Quintinian007.pdf,Quintinian,1892-10,,7,8,12
Quintinian008.pdf,Quintinian,1892-11,,8,8,12
Quintinian009.pdf,Quintinian,1892-12,,9,8,12
